"id_student","code_module","code_presentation","Assessment_score","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","Total_clicks","date_registration"
134982,"EEE","2013J",282,"M","Wales","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",1088,-113
135075,"FFF","2013B",1020,"M","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",2881,-102
1351739,"DDD","2013B",1302,"M","South East Region","A Level or Equivalent","60-70%","35-55",1,90,"N","Pass",1764,-59
1352733,"CCC","2014J",861,"M","North Western Region","HE Qualification","80-90%","35-55",0,60,"N","Pass",10312,-144
135280,"FFF","2014J",1092,"M","North Region","Lower Than A Level","","0-35",0,120,"N","Pass",2412,-23
1352868,"AAA","2014J",480,"M","Yorkshire Region","A Level or Equivalent","20-30%","35-55",1,60,"N","Pass",1732,-57
135330,"CCC","2014B",192,"M","Scotland","HE Qualification","90-100%","35-55",0,60,"N","Fail",825,-22
135385,"DDD","2013J",367,"F","East Anglian Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",2500,-69
135400,"AAA","2014J",372,"F","South East Region","Lower Than A Level","90-100%","35-55",1,60,"Y","Pass",610,-51
1354095,"EEE","2014J",318,"F","South Region","A Level or Equivalent","60-70%","35-55",0,30,"N","Pass",4393,-25
135471,"AAA","2014J",420,"M","East Anglian Region","Lower Than A Level","90-100%","35-55",0,60,"N","Pass",2291,-149
135763,"EEE","2014J",320,"M","East Midlands Region","A Level or Equivalent","90-100%","35-55",1,40,"N","Pass",581,-103
136054,"FFF","2014B",775,"F","North Region","HE Qualification","","0-35",0,90,"N","Pass",2362,-46
1360878,"DDD","2014J",446,"M","North Region","HE Qualification","80-90%","35-55",0,90,"N","Pass",233,-30
1360953,"CCC","2014J",844,"M","North Region","HE Qualification","80-90%","35-55",0,120,"N","Pass",1896,-34
136894,"FFF","2013J",739,"M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,90,"Y","Pass",2793,-130
136944,"FFF","2014J",1087,"M","Scotland","A Level or Equivalent","40-50%","0-35",1,90,"N","Pass",1473,-15
137603,"DDD","2013B",1120,"M","Wales","Post Graduate Qualification","80-90%","35-55",0,60,"N","Pass",1628,-184
137903,"FFF","2013J",870,"M","South East Region","Lower Than A Level","90-100%","35-55",1,60,"N","Pass",6273,-23
138204,"DDD","2014B",80,"M","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",182,-27
138416,"DDD","2014B",513,"M","North Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",977,-171
138704,"DDD","2014B",519,"M","South West Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",1298,-17
138710,"GGG","2013J",600,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,30,"N","Pass",737,-74
138920,"BBB","2013J",389,"F","Wales","Lower Than A Level","0-10%","0-35",1,60,"N","Fail",437,-30
1390051,"FFF","2013J",152,"M","East Anglian Region","HE Qualification","80-90%","35-55",0,60,"N","Fail",1583,-52
139033,"AAA","2014J",305,"M","South East Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Fail",790,-46
1391717,"FFF","2014J",1065,"M","Ireland","HE Qualification","0-10%","35-55",0,60,"N","Pass",2101,-36
139190,"FFF","2013J",1033,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",0,150,"N","Pass",3198,-113
1392016,"DDD","2013B",469,"M","South East Region","Lower Than A Level","10-20","35-55",0,60,"N","Fail",487,-18
139278,"FFF","2013J",957,"M","Yorkshire Region","Lower Than A Level","0-10%","35-55",0,60,"N","Fail",1881,-169
1393589,"BBB","2014B",708,"F","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass",227,-130
139549,"BBB","2013J",728,"F","Scotland","Lower Than A Level","40-50%","0-35",1,60,"Y","Pass",286,-99
139701,"FFF","2013J",265,"M","London Region","Lower Than A Level","40-50%","0-35",1,90,"N","Fail",653,-102
1397617,"FFF","2013J",1085,"M","Ireland","Lower Than A Level","","35-55",0,180,"N","Pass",5250,-43
1397662,"FFF","2013B",937,"F","West Midlands Region","Lower Than A Level","30-40%","35-55",0,60,"N","Fail",7858,-52
1398489,"FFF","2014B",1022,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Pass",2321,-45
1399285,"BBB","2013J",890,"F","Wales","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",481,-36
139949,"FFF","2013B",1096,"F","South West Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",3610,-48
1401935,"AAA","2013J",70,"M","West Midlands Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Fail",240,-35
1402638,"AAA","2013J",376,"F","East Midlands Region","HE Qualification","30-40%","35-55",0,60,"N","Pass",910,-195
140518,"EEE","2013J",92,"M","West Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Fail",297,-96
1405453,"GGG","2014J",795,"F","London Region","A Level or Equivalent","10-20","35-55",0,30,"N","Pass",971,-10
1405594,"BBB","2013J",930,"F","North Western Region","Lower Than A Level","70-80%","35-55",0,120,"N","Pass",7605,-38
1406920,"BBB","2014B",747,"F","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",1565,-93
140807,"DDD","2013J",512,"F","East Anglian Region","A Level or Equivalent","0-10%","0-35",0,60,"Y","Pass",2568,-148
140907,"FFF","2013B",954,"M","North Region","No Formal quals","","0-35",0,120,"N","Pass",3407,-23
1410398,"EEE","2014B",271,"M","North Western Region","HE Qualification","30-40%","35-55",0,60,"N","Pass",720,-123
1411627,"BBB","2013J",713,"F","West Midlands Region","Lower Than A Level","0-10%","35-55",1,180,"Y","Pass",3342,-100
141430,"FFF","2014B",1012,"M","Yorkshire Region","A Level or Equivalent","40-50%","0-35",1,60,"N","Pass",3228,-59
1414443,"AAA","2013J",118,"F","Yorkshire Region","A Level or Equivalent","10-20","35-55",0,120,"N","Fail",1907,-169
141497,"DDD","2014B",67,"M","North Western Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Fail",491,-103
141506,"AAA","2014J",75,"M","Scotland","A Level or Equivalent","20-30%","35-55",0,60,"N","Fail",415,-28
141648,"FFF","2013J",1022,"F","South Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",5165,-116
1416784,"CCC","2014B",800,"F","North Region","HE Qualification","","35-55",0,30,"N","Pass",1440,-15
1417707,"FFF","2013J",907,"F","South West Region","Lower Than A Level","30-40%","35-55",1,60,"N","Pass",5922,-128
141827,"GGG","2014J",655,"M","South West Region","Lower Than A Level","40-50%","0-35",0,30,"Y","Pass",460,-114
141949,"BBB","2013J",923,"F","East Anglian Region","Lower Than A Level","20-30%","0-35",1,60,"N","Pass",878,-60
1420575,"GGG","2014J",605,"M","Scotland","Lower Than A Level","10-20","35-55",0,30,"N","Pass",574,-35
142092,"CCC","2014J",1164,"M","North Western Region","HE Qualification","20-30%","35-55",0,120,"N","Pass",2782,-94
1421720,"BBB","2013J",919,"M","North Western Region","HE Qualification","0-10%","35-55",2,120,"N","Pass",774,-178
1422737,"GGG","2014B",694,"F","South West Region","Lower Than A Level","50-60%","35-55",0,30,"N","Pass",326,-17
142310,"FFF","2014J",979,"M","Scotland","A Level or Equivalent","40-50%","0-35",0,180,"N","Pass",2349,-94
142324,"BBB","2014J",941,"F","East Anglian Region","Lower Than A Level","30-40%","35-55",1,120,"N","Pass",778,-65
142326,"AAA","2013J",368,"F","North Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass",2121,-37
1425806,"FFF","2014B",1002,"M","South West Region","HE Qualification","40-50%","35-55",0,90,"N","Pass",4746,-39
142819,"DDD","2013B",1018,"M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Pass",435,-24
1429504,"EEE","2014J",343,"M","Scotland","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass",2389,-16
142990,"GGG","2013J",155,"M","South West Region","Lower Than A Level","20-30%","0-35",0,30,"Y","Fail",135,-75
1431750,"BBB","2014B",47,"M","West Midlands Region","A Level or Equivalent","60-70%","55>=",2,60,"N","Fail",4,-22
1432518,"BBB","2014J",282,"M","Scotland","Lower Than A Level","60-70%","35-55",0,120,"Y","Fail",359,-36
143350,"FFF","2013B",970,"F","South West Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Pass",2637,-43
1436558,"FFF","2013B",1047,"M","Ireland","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass",3058,-34
1436591,"BBB","2013B",1072,"M","Scotland","A Level or Equivalent","10-20","35-55",0,60,"Y","Pass",1519,-67
143711,"EEE","2013J",357,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",2127,-43
143741,"BBB","2013B",947,"F","London Region","A Level or Equivalent","50-60%","0-35",0,120,"Y","Pass",704,-16
1440341,"BBB","2013J",939,"M","Wales","Lower Than A Level","90-100%","35-55",0,60,"N","Pass",1663,-63
1442981,"CCC","2014J",746,"M","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,150,"N","Pass",1211,-36
1442991,"CCC","2014B",1083,"M","Scotland","HE Qualification","70-80%","35-55",0,150,"N","Pass",1643,-25
1442991,"DDD","2013J",1083,"M","Scotland","HE Qualification","70-80%","35-55",0,210,"N","Pass",1643,-67
1444134,"DDD","2013B",1264,"F","East Midlands Region","HE Qualification","50-60%","35-55",0,60,"N","Pass",2890,-30
144448,"EEE","2013J",376,"M","North Western Region","Lower Than A Level","30-40%","35-55",0,110,"N","Pass",4365,-61
1444520,"FFF","2013B",1094,"F","Scotland","HE Qualification","70-80%","35-55",0,60,"N","Pass",3501,-87
144562,"FFF","2013J",301,"M","Wales","Lower Than A Level","10-20","0-35",0,90,"N","Fail",1984,-59
1446954,"DDD","2013B",606,"F","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Fail",1162,-29
144745,"CCC","2014J",948,"F","London Region","HE Qualification","20-30%","0-35",0,30,"Y","Pass",2578,-51
144745,"EEE","2014B",948,"F","London Region","HE Qualification","20-30%","0-35",0,30,"Y","Pass",2578,-24
144747,"FFF","2013B",1027,"M","London Region","HE Qualification","50-60%","0-35",1,150,"N","Pass",1661,-27
144801,"AAA","2013J",344,"F","South Region","HE Qualification","80-90%","35-55",0,60,"N","Pass",5645,-67
1448966,"FFF","2014J",1012,"M","South West Region","HE Qualification","50-60%","35-55",0,60,"N","Pass",2106,-21
1449245,"CCC","2014J",198,"F","Scotland","HE Qualification","50-60%","35-55",0,30,"N","Fail",399,-44
1449692,"DDD","2013J",531,"M","West Midlands Region","Lower Than A Level","40-50%","35-55",0,120,"N","Pass",5078,-109
1450604,"FFF","2014J",965,"M","North Region","A Level or Equivalent","70-80%","35-55",1,90,"N","Pass",4611,-155
145114,"CCC","2014J",613,"F","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",2004,-130
145130,"AAA","2013J",272,"M","South West Region","HE Qualification","60-70%","0-35",0,120,"N","Pass",452,-36
145280,"BBB","2014J",311,"F","East Midlands Region","Lower Than A Level","20-30%","35-55",1,60,"N","Pass",662,-116
145282,"CCC","2014B",860,"M","Yorkshire Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",1552,-67
145388,"GGG","2014B",135,"F","North Western Region","Lower Than A Level","50-60%","0-35",0,30,"N","Fail",259,-5
145490,"CCC","2014J",233,"M","London Region","Lower Than A Level","40-50%","35-55",0,180,"N","Fail",1121,-15
1455474,"FFF","2013J",24,"M","Wales","Lower Than A Level","10-20","35-55",0,60,"N","Fail",238,-116
145640,"CCC","2014J",1118,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",2305,-74
145640,"DDD","2014B",1118,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",2305,-22
1457691,"EEE","2014B",251,"M","East Anglian Region","Lower Than A Level","0-10%","35-55",0,90,"N","Pass",1418,-86
1461795,"CCC","2014J",116,"M","North Region","Lower Than A Level","","35-55",0,30,"N","Fail",324,-45
146188,"AAA","2013J",250,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"Y","Fail",597,-132
1464952,"FFF","2013B",891,"M","East Anglian Region","HE Qualification","50-60%","35-55",0,90,"N","Pass",5982,-71
146503,"AAA","2014J",317,"M","East Anglian Region","Lower Than A Level","30-40%","35-55",0,120,"Y","Pass",368,-30
146600,"BBB","2013J",783,"F","Ireland","Lower Than A Level","80-90%","0-35",0,120,"N","Pass",324,-141
146651,"DDD","2013B",794,"M","South Region","A Level or Equivalent","40-50%","0-35",2,60,"N","Fail",650,-24
1467014,"BBB","2013J",993,"M","Wales","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",1292,-16
146974,"EEE","2013J",300,"F","London Region","A Level or Equivalent","10-20","0-35",0,90,"N","Pass",1054,-44
1470291,"CCC","2014B",1296,"F","South West Region","HE Qualification","70-80%","35-55",0,90,"N","Pass",1327,-66
1470291,"DDD","2013B",1296,"F","South West Region","HE Qualification","70-80%","35-55",0,60,"N","Pass",1327,-9
147168,"FFF","2013B",946,"M","North Region","A Level or Equivalent","","35-55",0,60,"N","Pass",8583,-289
1472925,"AAA","2014J",619,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",1,60,"Y","Pass",1462,5
147328,"DDD","2014J",468,"F","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",2457,-96
1473878,"FFF","2014J",875,"M","Scotland","HE Qualification","30-40%","35-55",0,120,"Y","Pass",2844,-29
147715,"DDD","2014J",488,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Fail",861,-43
147756,"AAA","2013J",618,"M","North Region","Lower Than A Level","60-70%","0-35",0,120,"N","Fail",1718,-92
147756,"AAA","2014J",618,"M","North Region","Lower Than A Level","60-70%","0-35",1,120,"N","Pass",1718,-41
147876,"BBB","2013B",550,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",342,-53
1478775,"CCC","2014J",384,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,120,"N","Pass",964,-81
148008,"DDD","2013J",243,"M","North Western Region","A Level or Equivalent","50-60%","0-35",2,60,"N","Fail",529,-75
1482413,"DDD","2014J",892,"M","East Anglian Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Fail",1784,-80
148282,"EEE","2014B",46,"M","North Western Region","HE Qualification","80-90%","0-35",0,30,"N","Fail",197,-60
1483632,"CCC","2014J",623,"M","Wales","HE Qualification","20-30%","35-55",0,90,"N","Pass",389,-28
1483814,"EEE","2014J",363,"F","East Anglian Region","A Level or Equivalent","30-40%","35-55",0,240,"Y","Pass",2230,-13
1484804,"AAA","2014J",329,"F","West Midlands Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass",1454,-88
1485105,"DDD","2013J",63,"M","Wales","Lower Than A Level","60-70%","35-55",2,60,"N","Fail",140,-57
1485702,"CCC","2014J",455,"F","East Anglian Region","A Level or Equivalent","30-40%","35-55",0,90,"N","Pass",1280,-17
1487084,"EEE","2013J",302,"M","South East Region","HE Qualification","30-40%","35-55",0,180,"N","Pass",3116,-21
1488959,"AAA","2013J",309,"M","London Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass",3493,-30
148993,"AAA","2014J",636,"F","North Western Region","A Level or Equivalent","30-40%","35-55",1,60,"Y","Pass",3812,-154
1490624,"CCC","2014J",1190,"M","East Anglian Region","HE Qualification","60-70%","35-55",0,60,"N","Pass",2453,-73
1490624,"EEE","2014J",1190,"M","East Anglian Region","HE Qualification","60-70%","35-55",0,60,"N","Pass",2453,-73
1492571,"FFF","2013J",1023,"M","Ireland","A Level or Equivalent","0-10%","35-55",0,60,"N","Pass",5248,-28
1493476,"BBB","2013B",701,"M","Wales","HE Qualification","70-80%","35-55",0,60,"N","Pass",344,-4
1494577,"FFF","2013J",1011,"M","South Region","A Level or Equivalent","70-80%","35-55",0,120,"N","Pass",2089,-32
149680,"FFF","2013B",1017,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",1,120,"N","Pass",5338,-135
149693,"FFF","2013B",799,"M","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",2835,-53
1497480,"DDD","2013J",176,"F","Scotland","A Level or Equivalent","40-50%","35-55",0,60,"N","Fail",179,-156
1498979,"GGG","2013J",745,"F","East Anglian Region","Lower Than A Level","60-70%","35-55",0,30,"N","Pass",708,-39
149962,"AAA","2014J",342,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",141,-92
1500410,"FFF","2013B",903,"M","North Region","Lower Than A Level","0-10%","35-55",0,60,"N","Pass",3037,-11
1500950,"EEE","2014B",367,"M","South West Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass",2775,-28
150121,"FFF","2014B",100,"M","East Midlands Region","Lower Than A Level","20-30%","35-55",4,210,"Y","Fail",1113,-191
1501577,"CCC","2014J",1936,"M","South West Region","A Level or Equivalent","70-80%","35-55",0,120,"N","Pass",6182,-79
1501577,"FFF","2014J",1936,"M","South West Region","A Level or Equivalent","70-80%","35-55",0,120,"N","Pass",6182,-79
1501614,"CCC","2014J",743,"M","Scotland","Lower Than A Level","80-90%","35-55",0,90,"N","Pass",4371,-25
1502193,"BBB","2014B",843,"F","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",2014,-22
1503056,"BBB","2013J",847,"F","South West Region","Lower Than A Level","40-50%","35-55",0,120,"Y","Pass",215,-31
1504653,"FFF","2013J",1092,"M","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,"Y","Pass",4526,-29
150578,"DDD","2013B",278,"F","North Region","Lower Than A Level","60-70%","35-55",0,60,"N","Fail",674,-110
1507503,"DDD","2013J",399,"F","East Anglian Region","A Level or Equivalent","70-80%","35-55",0,60,"Y","Pass",2364,-38
150763,"FFF","2013B",917,"M","North Region","Lower Than A Level","","35-55",0,100,"N","Pass",9875,-54
1510198,"DDD","2013B",1285,"F","South Region","A Level or Equivalent","80-90%","35-55",0,70,"Y","Pass",4326,-116
1510285,"FFF","2013B",949,"M","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",4607,-52
1511033,"AAA","2014J",373,"M","Wales","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass",679,-67
1513001,"FFF","2013J",971,"M","Scotland","HE Qualification","40-50%","35-55",0,90,"N","Pass",1699,-95
151358,"AAA","2013J",250,"F","London Region","A Level or Equivalent","80-90%","0-35",0,150,"N","Pass",270,-44
151465,"FFF","2013B",843,"M","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Pass",2495,-55
151549,"CCC","2014B",144,"M","West Midlands Region","Lower Than A Level","70-80%","35-55",0,30,"N","Fail",285,-95
151697,"BBB","2013B",980,"F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"Y","Pass",424,-23
151800,"BBB","2013J",260,"F","Wales","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",85,-47
